Hugo_Symbol	Entrez_Gene_Id	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
FAM53B	9679	0.928175605126034	0.904804094718637	0.92500918416486	0.955471152340914	0.913933637784728	0.936543284926987	0.879171699998216	0.935628573926721	0.910412607227363	0.919564657567355	0.83299123991279	0.943214844674263	0.817567709140497	0.926873766523389	0.920875704376401	0.965388605613561	0.92735907777565	0.969966526368372	0.717245744832895	0.91089429850013	0.864982606644839	0.925839130684575	0.906951144387323	0.955195902205044	0.732340794906458	0.90911596242376	0.939237678656789	0.949978421992361	0.931428012725089	0.930254138888872	0.92699883144878	0.922073201407477	0.940664995998739	0.933921540821261	0.934611468275123	0.918199901601676	0.953021013317328	0.933100230711723	0.923137025892418	0.936276675293892	0.795426367579124	0.923407342172025	0.892060503728897	0.935675487202531	0.934276385371686	0.807917388569872	0.768019239624237	0.895950447383103	0.916076484808248	0.887683816158558	0.916807305356249	0.91435777197866	0.876918167879424	0.86246454114524	0.620633733703645	0.913480692394373	0.947606294756072	0.91455047314526	0.937689973649801	0.944564849028164	0.935506250585553
SNORA8	654320	0.533524414691893	0.309403686330111	0.138834680743711	0.34249732906109	0.471122850927881	0.347765693888705	0.206934214211021	0.134516184880257	0.166359124029407	0.049821249571629	0.48337971032086	0.473577749001121	0.350291252479122	0.374990278722544	0.244625292624836	0.474005291215621	0.163287779609411	0.159744351302712	0.459157496734707	0.346042332945315	0.241920492904935	0.383559457499013	0.207626011522955	0.0951192015950868	0.402631266025871	0.16222667217445	0.457036713155032	0.094449994748943	0.491597252704424	0.244154971059542	0.349674735901845	0.380932180192077	0.359390142282639	0.366583416606692	0.202548304042713	0.124021283089727	0.440306564512598	0.413415916377378	0.20781671521622	0.212533125030327	0.342334204555552	0.31943547056815	0.0870099284062552	0.234336919428327	0.763167122982869	0.215604520760016	0.387642630471151	0.121199906883939	0.464502617124001	0.159560730078552	0.143041995797888	0.615761663227812	0.398212888769892	0.28002573738419	0.0936262365390635	0.414322539283557	0.116691883690465	0.439909834897771	0.132430919366972	0.495854143690686	0.669473450093443
SEC31B	25956	NA	0.914746000689166	0.75497014660932	0.910417374257463	0.942831245795583	0.788930805159872	0.938253695298322	0.927900539982518	0.914447741642386	0.897953780537505	NA	0.851350467704399	NA	0.815891115548394	0.873632664130515	NA	0.875779276221104	0.928701253871115	0.535884796802528	0.64202817865718	0.892231823119998	0.820860411112826	0.938841935608564	0.685527966512173	0.51791766947875	0.903429245080042	0.816522585716122	0.930297356721203	0.722152301391464	0.944052713347707	0.927378409122107	0.896016143359771	0.780127173487105	0.914784386009408	0.841058612434932	0.768938359881822	0.885164459538587	0.601152572315975	0.91671830572136	0.727193864786728	0.878976694002912	0.875033203744459	0.722773424852287	0.753354018540357	0.911564156664546	0.748215897197852	0.887812995375659	0.930363192252075	0.787248998504129	0.519171335430178	0.84041595191902	0.782386901532725	0.752295291583817	0.774316117970203	0.912592988365085	0.862934164753522	0.645275674403831	0.859879026713533	0.940282772659824	0.593636044394937	0.66691807358054
RELB	5971	0.0430630465891869	0.0447720062597761	0.0686138555205976	0.0478495255003001	0.0627621515785203	0.0619728796186133	0.0378863268731722	0.264787537443264	0.0308532660055849	0.0617020962354699	0.0523577045829412	0.021500859937502	0.0394895514426339	0.0326658493309218	0.0729613244513783	0.0329368862413864	0.0340352631043283	NA	0.042203320030773	0.0536467941913407	0.052673726307708	0.0365715237555589	0.0676687160234515	0.0546256687296447	0.0352476045862799	0.0516157882415879	0.0737906484904022	0.055106522461123	0.0409229758150433	0.0479191488950189	0.0376141788999433	0.0563972725079418	0.0825998526782818	0.0507642759769562	0.0352152557335123	0.0566839245024596	0.0431543479965786	0.102975679468792	0.074345459771726	0.0562347173694089	0.0456513905838584	0.0685919442418216	0.0734644187491414	0.081594346381688	0.0393137823765007	0.0544611419397812	0.0466325405769782	0.0767346146665043	0.0491285947702368	0.0806779598461898	0.0507511585155748	0.0382906980150683	0.0395391064033055	0.0345478170420367	0.0296161652925453	0.0680942313157064	0.0710125478109664	0.0398931696056814	0.0574550107033318	0.0522879055157042	0.0630962951221405
IFI6	2537	0.0602398001369592	0.036008590799614	0.0558508324070639	0.0392609599434234	0.0356949457295408	0.0754426432196813	0.0402426310790159	0.650574994904767	0.0316510459947783	0.0505681669470802	0.0406828936570634	0.0300867228630288	0.0621079843830653	0.0376391098507461	0.0527928218686795	0.0393549119068906	0.0535307596275765	0.0574422081477409	0.0323025157187554	0.0535667427685698	0.0396651838440608	0.0426305245020649	0.0555671943862605	0.0579744366604634	0.035100663782279	0.0383933791983135	0.0470836506185633	0.0452544299509616	0.316703258554965	0.106770609218408	0.0338149885806345	0.0429825503063168	0.0367277766659366	0.0402764698689502	0.0475337903421776	0.293203865877824	0.386370914438468	0.0653871858014547	0.111558009057579	0.0561569074425751	0.0365394779796316	0.390304003258237	0.0631242972171955	0.0487697438530495	0.090818765552125	0.0510757121466746	0.0427063667951174	0.0515430397251092	0.0425176083208449	0.0605481674915616	0.0964024268442233	0.051921530366865	0.0684640548372117	0.0435610522820928	0.0330732421692221	0.0555085419621481	0.0344993245976897	0.0369818471394096	0.0505902325236013	0.0705194978885936	0.0777021882909934
GPR83	10888	0.696931005345219	0.360534865474959	0.489183661064326	0.79750076944889	0.473862883984179	0.733389795382623	0.479695685592574	0.892582105153326	0.200002682076071	0.206281425098915	0.545609054626385	0.767023845271461	0.512152721418681	0.498539167127355	0.474356215546945	0.785529734765946	0.792427900140528	0.256322598163394	0.338591605632937	0.707236708323209	0.459933506647996	0.519031941982586	0.657267609277644	0.702116804381301	0.268176888389702	0.762042920530499	0.619145821387488	0.676160667771785	0.48258577620226	0.795205625702355	0.736174380739667	0.314853771291317	0.485446143636443	0.48532040796865	0.775347950606252	0.794649359934334	0.804485685789727	0.830435463174817	0.778400571999026	0.632891945590132	0.370596179330348	0.761593230388768	0.299973408678779	0.829771629865481	0.642730241351794	0.49173365344787	0.48982818562361	0.74924346594245	0.525630583931557	0.718052975161117	0.523643531908038	0.553028150907966	0.402955389454798	0.398639814767139	0.0277308821170882	0.600132683491123	0.669818113750356	0.646580618607357	0.799743096022172	0.777879672067214	0.814594744441348
TUBA3D	113457	0.973831561652033	0.961194051155943	0.949151257583269	0.954552052322481	0.959600850593019	0.965785783754483	0.948200839491256	0.959925210948961	0.965285745898592	0.970852723546142	0.948211177035951	0.957845321164622	0.948474407432864	0.947362304719191	0.969194076595461	0.963063616780769	0.964976005746163	0.964235043033834	0.947503328918966	0.965743481477103	0.965675087772126	0.972067298661265	0.961150829519103	0.96062159898623	0.958209444401074	0.961269504042065	0.960599151500691	0.944637438704732	0.962077863828926	0.946036769916329	0.95319825963499	0.960674754288046	0.950358718971658	0.959726514263956	0.961354378321853	0.957422532971454	0.933184732815799	0.955447706945424	0.93685461508345	0.943760810688288	0.952887649580401	0.948925128303139	0.939623291189913	0.956665885638485	0.95806562739087	0.946128031021382	0.967394163013773	0.959672521206246	0.955172449852278	0.928248457166288	0.958495551661645	0.941146012744527	0.952947668315103	0.925073941034002	0.957701111919619	0.971226382175228	0.949528719234483	0.962912618463723	0.961696460042224	0.91308866685712	0.94661304070842
FGF22	27006	0.985988829226839	0.977720412080022	0.97664490430629	0.97392374719657	0.977823501210384	0.978916544449408	0.977849746612972	0.978375448759514	0.985143461851251	0.978074753353301	0.980786595444264	0.989555449936996	0.985819620962784	0.982043564570977	0.981741871525099	0.987790532358879	0.989610722105171	0.98227625248684	0.988018007806175	0.989627903714419	0.974395141716397	0.979050231846966	0.977490026275653	0.975171500023733	0.980630380289138	0.972357828868594	0.977824940130723	0.980619875959379	0.976430311489048	0.972482914618607	0.982473367176086	0.977867254367346	0.981705940056486	0.983054198090507	0.986919136563895	0.986370918630543	0.987182515531877	0.986254196621401	0.987147584230635	0.986439724755629	0.980903926880571	0.98656200154118	0.989148063475408	0.980342352473758	0.986866908611487	0.980940552970511	0.987628866698488	0.986249009060835	0.981606414815492	0.98399196889749	0.983135293014448	0.980571905687862	0.984865511843608	0.979718675720482	0.975706057747732	0.976852109963698	0.979460772459958	0.975850745249722	0.978052761659536	0.989485778731602	0.988999448278914
ARHGEF17	9828	0.592194520042304	0.379495182111951	0.31233206197331	0.258393830597801	0.286131020353439	0.470449961038542	0.208292669084817	0.392681992572565	0.24124513851448	0.249572163476803	0.319161511124033	0.260828268640791	0.298318580911397	0.339678701406381	0.675468123723396	0.472821030319505	0.515032797599594	0.179470618836996	0.216785801580926	0.643900741968982	0.305293599065	0.344976435916103	0.319090581190605	0.485720939462311	0.517329183180445	0.194358947909014	0.211947238481759	0.176818657482907	0.37659186931895	0.526389672736928	0.507187196727469	0.33528004065386	0.461538383981106	0.297973504258305	0.298232135659888	0.264719965067464	0.50015873370257	0.203374294023788	0.470581796272767	0.463560302308734	0.35971712282427	0.231976042283873	0.432777559215698	0.182220896150227	0.239779592800823	0.271788051118646	0.493059926854737	0.1593526447085	0.261242435108883	0.428156978761945	0.249948614938987	0.460902186186117	0.394478125543856	0.349287338200326	0.225219928766266	0.392773461807726	0.318962561754479	0.536545066359096	0.3918601299096	0.290165295929713	0.256270837975773
IRAK1BP1	134728	0.0560335489246863	0.0622275821606584	0.0461397263542032	0.0453046976489115	0.0461786690391659	0.0573469330810756	0.0411012008654436	0.0349002495361978	0.0506699282731898	0.0372562726933641	0.0597083920363538	0.0351473206115254	0.0523400376802409	0.0426421418402284	0.0356905002051754	0.0506044823074569	0.0423513759734455	0.0340934741960447	0.047439024549279	0.0554957990512702	0.0344547309892908	0.0348156483550506	0.045381885722052	0.0361458957782847	0.050863938912379	0.0405670613580891	0.0457345621068305	0.043337024230878	0.0641122305268997	0.0442636517965725	0.051450477140329	0.0398241187895048	0.0517780535120863	0.0531531564873196	0.0328772653906766	0.0459213556375483	0.0451569088477978	0.0349905204805754	0.0461888867397986	0.0372076559426147	0.0454612781096426	0.0395138000635377	0.0391060363399612	0.0466957193842028	0.0304735308415468	0.0420242692432075	0.0366077612659203	0.0389956867622369	0.0532581054971499	0.0526487040991544	0.0484015470214709	0.0462406040743147	0.0638307929070988	0.0530258818577728	0.0298432380753155	0.0480759551061728	0.0375653512666468	0.0519979805511879	0.0373772009370911	0.0551441432966475	0.0431140307604893
LOC100128822	NA	0.0229354568207818	0.036181023676013	0.0562854879131772	0.068128646682237	0.0451713745950862	0.0650443828157091	0.0581358081495005	0.050290512270307	0.0398156837696913	0.0532993606574385	0.0273426869747369	0.0175492267518909	0.0217750760598417	0.0323102751891418	0.039479573333121	0.0215966337162797	0.0241613120666692	0.0409145117089368	0.0213808758548438	0.021918852874261	0.0613137006592371	0.0687406088306636	0.0724688583020147	0.0628063623262892	0.0703169501582194	0.0608060641934774	0.0816815947920258	0.0430572307180997	0.0622266730603045	0.051638061447927	0.0297582874330373	0.0285749285535898	0.0419465286227157	0.0409350549063733	0.0301426934448589	0.0377200760144307	0.0448590935374232	0.0468723242611034	0.0439274277787943	0.0434471528497095	0.0340472639967718	0.0412672566779044	0.0371921581612354	0.0422714262532415	0.0385648502103513	0.0370928126505144	0.0385530282118309	0.0475268001749825	0.0403591663978187	0.0322610796131302	0.032510473230042	0.0348354959421802	0.0248919175647222	0.0371335112607842	0.0650636081345137	0.0791599597097914	0.0563065329578637	0.0548926688529735	0.0456183744093901	0.0224742538759187	0.0283864761474641
MST1P2	11209	0.866932371277674	0.817803496881112	0.836542740720852	0.809906447459472	0.851086966496374	0.817226082233819	0.858144848894452	0.845117976908247	0.857234451372682	0.847138843316861	0.829954703528854	0.839794306780604	0.860468443266	0.826694338682906	0.866302535615788	0.836791877162109	0.836930300297567	0.887864829014922	0.857232269490037	0.840576177404006	0.801133926161994	0.831781702893846	0.826852934130185	0.823129625452362	0.823339609489047	0.809285285026285	0.86844421512758	0.863862379296361	0.834338665300198	0.836904041720067	0.809067643428998	0.822372831044614	0.830066753560179	0.816887073155463	0.834166886797597	0.816447548844684	0.800619883965285	0.848564161542493	0.80362127298723	0.849249890268374	0.834341433787707	0.781551878068298	0.836903984745881	0.825071430506032	0.808431448751203	0.811671719360606	0.79684052307377	0.832691021730312	0.817367887153855	0.83535661444717	0.82298378917747	0.831189611674863	0.808472373770438	0.835309267711875	0.805940864824452	0.849867099940983	0.813043092061611	0.81660418235241	0.859921884586392	0.85367414540105	0.822755284901242
C19orf51	352909	0.0234335973623359	0.0328165237221055	0.0315291275339009	0.0250454128031615	0.0529246151373781	0.0325135315990665	0.023073905976904	0.0412227950763785	0.0262917398064056	0.0484832177541133	0.0226022214676287	0.0833385428460105	0.0288757652902913	0.0317952295886122	0.031227977141541	0.0352214962557814	0.0290638390316082	0.884700074743317	0.0237594098367636	0.0342407555822243	0.0252887535016006	0.0295272245684228	0.0402579923422594	0.121349569308963	0.0404917750782895	0.0299200163347157	0.0472653887937991	0.0366203123212213	0.0203471960324497	0.0602150532019276	0.0313831145501793	0.088968630459403	0.0439933335622388	0.0323136312062473	0.0357336465773486	0.0263889927773855	0.0225955143229318	0.0538594504547579	0.0926339642352636	0.0433619243770289	0.0240278062613883	0.0520013168386211	0.0336476456237366	0.0511948156375524	0.0196011093512678	0.0265938090412303	0.0330907743069722	0.0341829629940168	0.0241221493384852	0.0786993473202144	0.0312446810483491	0.0265385648111704	0.0320466763270124	0.0366453583155844	0.0228082599771878	0.0368047403115796	0.0315644251586876	0.0240982317184566	0.0574957323442598	0.0460593728769864	0.491575405787928
NRIP3	56675	0.86599177660698	0.674820614807121	0.501733434760178	0.936658638835952	0.825873560197381	0.922748851321597	0.898839576375196	0.969307318669629	0.378833209740756	0.963038565069814	0.838057449273645	0.694224613452573	0.537596098123411	0.86668963849892	0.870082201165245	0.950242424579842	0.944403742400726	0.956341675280181	0.45739707724439	0.899133920526417	0.682871285950324	0.790001193759798	0.843297727992679	0.955641455668142	0.665820613041044	0.900215916417488	0.637824656107138	0.949493962345923	0.946196949358672	0.943201250076731	0.941263585633021	0.693944620876704	0.9563130908664	0.672133542532464	0.921499714829693	0.881017236158064	0.904576954657653	0.57584802370279	0.923498076585924	0.834731898062001	0.352156623078132	0.82608539150856	0.84037143470593	0.942280190377556	0.689264651263323	0.805611370413073	0.684997138726966	0.895196623445171	0.92262192106252	0.924240899917846	0.68458923858027	0.892123583471368	0.846796712013223	0.583038046900769	0.949088230066911	0.684828349075974	0.922134636175464	0.88423917386462	0.966558142478587	0.941396717950009	0.949131686411495
PODXL2	50512	0.173645902701682	0.211742661876581	0.099777499237277	0.211862666880955	0.147901403210787	0.114175818115169	0.148522585574433	0.0787567560280831	0.177153175848541	0.114232472647551	0.169839727243065	0.14718674235562	0.212121700696234	0.184558565477148	0.199681090878317	0.13829179869046	0.140778564346043	0.0867611446785136	0.203996372798676	0.1287590117406	0.188712655432966	0.233244505823546	0.141934686518375	0.139129170809965	0.216575551220075	0.144800868411271	0.131051871687397	0.113380269714817	0.132380494543751	0.148037377941487	0.13358168324385	0.117670880739666	0.163306709922361	0.162215259895487	0.125366734172106	0.120401995752145	0.138995124360264	0.103960393016071	0.0841051286771833	0.180506825123187	0.175888720951704	0.0955835966281879	0.102032000727016	0.129733398671215	0.209282469189511	0.409502162496191	0.132073703024191	0.0735192000493235	0.120815690634108	0.0650938638595703	0.103875053355923	0.171684403496766	0.205284674505201	0.224642419194213	0.0940117113289977	0.15424144628622	0.164148888973855	0.179397582045193	0.0710801990107936	0.10404522060137	0.0851936904673219
SCUBE2	57758	0.0210224934195115	0.0132310086742286	0.0304514901813319	0.0230903418179745	0.0443565862249042	0.623472981837258	0.326109152151561	0.287249687495372	0.0194156505405154	0.0172875669948608	0.0125937893222289	0.0118495078639371	0.0129022896499276	0.0131743906222407	0.0202849873623014	0.0159971741320646	0.0181722972848139	0.413828104171081	0.0133188296719415	0.185476821935972	0.11961642079827	0.0750978814606946	0.587157719943517	0.0161300125847262	0.258215066110073	0.0174913786642206	0.0190547330013129	0.0192216000003965	0.242461556746879	0.0220529682816645	0.0171369827254376	0.0226146928328033	0.0130667402741784	0.0168894634309525	0.250497970958633	0.0564221377561518	0.4989263441382	0.150565656246744	0.243786840988642	0.457018705433528	0.0158203283857485	0.633843709669223	0.0168764720142375	0.0560982501722247	0.34686708120956	0.353314035302267	0.452434647568675	0.0166505036458881	0.0225383410091458	0.467507426456158	0.020192398103385	0.0155054983109742	0.016879663982982	0.011878215617654	0.0308220344896923	0.483799535673374	0.0222466188171049	0.130125984938475	0.214004834994617	0.294132675218825	0.29426632159251
ARL9	132946	0.534749171989086	0.0346696555748317	0.678984135924854	0.837827070343982	0.684196978394937	0.771199189505056	0.670054609527882	0.838408681311134	0.0496907692099908	0.764216460079035	0.0504029398040377	0.416719716248234	0.0266024160942751	0.233511453492488	0.733571530808363	0.781194398130344	0.45637480914987	0.625714015832384	0.0436405940845158	0.503887832758887	0.534891698020482	0.65116297551937	0.669199513758531	0.259840675119918	0.464932019720459	0.824789500998302	0.665181205501732	0.755004431372314	0.788011080828218	0.773049722282008	0.762171341068159	0.488317744692286	0.851746008980924	0.655894532336855	0.769939449221887	0.566551696454751	0.264202586573575	0.84400085992881	0.522506787716343	0.69482070658995	0.0259037318463299	0.763679254008562	0.481291906214941	0.807704897330391	0.447556269221576	0.509094867181616	0.503383538495492	0.733988736874676	0.815510537285686	0.479760204047483	0.731212506475078	0.690621493041058	0.478541663498695	0.0498548333172643	0.0392389200992348	0.566014039464138	0.751739568711732	0.649593888163134	0.847339671260204	0.780593581887597	0.746915079444013
C6orf26	401251	0.822775752814613	0.836516959959391	0.854590440472181	0.85565854477872	0.871021598042935	0.834967183329626	0.887565053132925	0.853016826730557	0.840287624328397	0.825262202103917	0.843961934441591	0.857589906619052	0.767795930186355	0.857449264477698	0.872187503754027	0.838718750493102	0.82832778564577	0.862713215049469	0.780009890590323	0.823256885687774	0.812940005194917	0.861717744330977	0.831475026546982	0.848440317712437	0.855228382193407	0.855471662864071	0.843192200627665	0.810847093140106	0.838610886596481	0.855214453857807	0.855661273066434	0.826036688281101	0.807930700257707	0.809602568789235	0.843618388567382	0.831717682923056	0.813917443987617	0.810136748959769	0.798188217983736	0.840836100924904	0.790133821443849	0.781866830076038	0.835255996582135	0.823008491214632	0.784142936474703	0.792917108634945	0.827382471471633	0.800581792368728	0.801503754128486	0.795696743724173	0.798528643409226	0.840645713632895	0.796077712462907	0.644961486126348	0.808477220222927	0.837424228075481	0.862824535328893	0.881312590487398	0.870171596757101	0.799427418289392	0.786370975011118
LINS1	55180	0.0286751174414901	0.0221767990978747	0.024975666418143	0.0218324182317498	0.0266510196689526	0.0207407444817597	0.0226823594540491	0.0251697244491526	0.0289812114405717	0.0280800009497281	0.0398116850378664	0.0156023648963812	0.0203205423287899	0.0177887120238371	0.0364387851340007	0.0184321263807127	0.0166239163992951	0.0410264350204049	0.0209620178650223	0.0211113827317795	0.0242021054757815	0.0259715288629061	0.0263489052981237	0.0250057890028853	0.0255165045799496	0.0226651676121039	0.0300814940071192	0.0307065553487359	0.0291132165249663	0.0262355684979755	0.0220345042553827	0.0275027069267144	0.024789834860237	0.0254244816630674	0.025765976357015	0.0218566177418022	0.02199604339961	0.0252844534923211	0.0255320033780683	0.0235432439041844	0.0292035748151196	0.0254142271757305	0.0266421456746135	0.0275763449021361	0.022830204534533	0.0272279116228944	0.0211440310139656	0.0230220397103575	0.0267566395601002	0.0256892398939434	0.025003581106588	0.0270868938191418	0.0265293197184111	0.0236375089387893	0.0260523483771385	0.0280817415120048	0.0267094510858452	0.026408950141083	0.0262466300867845	0.0247323298318009	0.0313674122888093
EIF3J	8669	0.0107713988286249	0.0157620943621423	0.0184217965182849	0.0173433931518669	0.0201114431991049	0.017907727956362	0.0155182613479647	0.0147191401995791	0.0137466280720863	0.0179784046806506	0.0179511262466682	0.0128859624806055	0.0106232546455262	0.0126282451299354	0.0188525081470387	0.0125115669088688	0.00906980567918586	0.0158849723224533	0.0117330163871581	0.0131617866341371	0.014111600577985	0.0166920262843118	0.0168033421994529	0.0150727914346556	0.015923293576827	0.0177086823985358	0.0165533991374	0.0152630132421852	0.0171879048407609	0.0180606110468127	0.0162631238081031	0.00987604592703173	0.0125787193683399	0.0154988166604506	0.0190761175169999	0.02247809394043	0.0201170629580186	0.0201992312538334	0.0218054168607312	0.0223214031809564	0.018432920932236	0.0191309415457192	0.0208319101194576	0.0186908353617088	0.0169207030835259	0.0197872112662308	0.0202312599653345	0.0175686926555859	0.0167667105640536	0.0145600201505523	0.0151838046852206	0.0166632836711693	0.0124554555316836	0.017914871473784	0.0197742290146377	0.0219356573526871	0.0205519159175457	0.013071567144793	0.0137336130112384	0.0122285853282355	0.0179910456423731
GLIPR1L2	144321	0.313515664008855	0.416171739467496	0.114341386326	0.756705556512797	0.182306858471334	0.24377068631871	0.308733972007118	0.451807416459788	0.369802796238253	0.0524029959018432	0.181469613957915	0.209857622557092	0.256478759387589	0.363461660637978	0.320141977731906	0.651280676572934	0.743153552093259	0.172597090226041	0.315866122787102	0.115307167132754	0.216027339140029	0.450471509220989	0.306520773418285	0.393075519967846	0.552653298820138	0.223842092551221	0.404033772285459	0.42697313093286	0.573933362272823	0.801277708549382	0.169555566770655	0.229261780948908	0.163365583622765	0.191323444742765	0.445846197770947	0.772689082866206	0.50603054404234	0.173230175005584	0.424377868344962	0.362756817471911	0.27578113267881	0.628260511453466	0.0752864746508072	0.246547083258614	0.640275868674153	0.169397057150762	0.237210389565426	0.662727003500381	0.532706254471688	0.459692089946785	0.227891903670881	0.672531209481996	0.620943565809872	0.181290017327276	0.271831111136904	0.605827873834349	0.270354678147289	0.471781990446749	0.716781606268811	0.370987120258528	0.367559184419799
KIAA1683	80726	0.604843607499228	0.404153824656371	0.529535103533864	0.539804385394242	0.820949344418976	0.889662692301721	0.476637295412329	0.722185617415978	0.393423354198438	0.506073657013148	0.690094624317202	0.817444411053385	0.548489843394327	0.532837914694342	0.446035771761266	0.85221503122924	0.548972666408035	0.659717133100027	0.566056301900712	0.829726817592016	0.740398846899893	0.760749116175778	0.772352957959376	0.388335619783781	0.588006269428677	0.473368006814987	0.642996730419589	0.59608704334575	0.883418921880989	0.600814916919164	0.87160982569412	0.7734066229613	0.786282571506214	0.654453538806094	0.690384713113701	0.552310132044181	0.798641799274945	0.864776528063531	0.826613944994855	0.803428943081985	0.571989504877607	0.55444120932637	0.756808104159498	0.811982272950793	0.671021578955145	0.710225283692161	0.709914877734253	0.475190490268344	0.353334175259563	0.791769986077954	0.382146655745704	0.846751815697831	0.646803230515764	0.389149333660488	0.260098051777117	0.594119393636191	0.430812753266013	0.559855709175759	0.830057305812594	0.624926239983625	0.607290519862762
SLA	6503	0.83973574662724	0.625871921995412	0.763512793401878	0.860083219158276	0.823690732337086	0.87971045949497	0.805661341043196	0.914230232819184	0.866448018122199	0.827190977568659	0.756035575816121	0.842124673650637	0.753347414434133	0.685261442980043	0.795606835230137	0.749398019198824	0.861335183322038	0.951509379730308	0.739031727897408	0.844560635047026	0.781423310441872	0.714392509153647	0.857978559377253	0.846487634106611	0.718465971761977	0.821680360173615	0.899238026237552	0.906062744940068	0.819738041247041	0.87116144718296	0.824854154662392	0.824763419304352	0.842914026780574	0.797283334293761	0.855053869845496	0.817524657876216	0.809815727582934	0.909528136382818	0.877107915748558	0.748747117714797	0.619480944916759	0.841076003720835	0.864108696079731	0.883301395309688	0.747783440443513	0.84711729591497	0.766655022217785	0.929354459870114	0.849210482146235	0.867494755489107	0.809633299889749	0.7975298899559	0.736444666576683	0.730420698148164	0.857056390215126	0.894184723754423	0.804418228936908	0.825405918661965	0.85056511566138	0.84225956056676	0.826161904677476
USH1C	10083	0.901329655096745	0.924175209257823	0.910682969286028	0.936584385781916	0.940340056091439	0.937866591068837	0.953224766101557	0.946836794502777	0.855544430738342	0.937407046993385	0.92179962461152	0.961119931292342	0.949014483434627	0.803853357266085	0.937500066295596	0.952116144492159	0.953449976132747	0.963956860616361	0.926007094042962	0.917257819665645	0.94734051266486	0.840579688074647	0.943115314692689	0.947721210291749	0.92146348743255	0.945606074762257	0.719712358994989	0.942368397536417	0.934471312433207	0.943846364736702	0.938894747751544	0.88626051284698	0.919263411456055	0.811825011631522	0.929571377076907	0.840048145222062	0.954014855433694	0.946574499197568	0.926125507201349	0.9196558212612	0.940048766895335	0.931965158139694	0.90937193545276	0.947068478821107	0.927196764277585	0.856204419552488	0.922722470465788	0.93706625443847	0.946807512434028	0.917877390229313	0.922676680085814	0.856810782327687	0.782059117179348	0.947939424118443	0.927556950801852	0.952246685521854	0.968846590137111	0.929367284473297	0.928093660488131	0.93135125671719	0.950683460448438
TPD52L1	7164	0.892813913394214	0.809141762898247	0.787372074166058	0.884976122744551	0.781878110771596	0.798758735062791	0.823898639712165	0.845565938519313	0.827526630168947	0.827794761278961	0.692019209401785	0.866581184442499	0.782264624563102	0.803724047689383	0.865642778964058	0.862097197664327	0.809887293887323	0.92010448402988	0.534810000551665	0.856215638908619	0.729917542653565	0.777881803537563	0.803914528520572	0.84712772283061	0.790384613438144	0.874587588190938	0.806628242164516	0.838087099287131	0.854243104619378	0.817527664753886	0.84213819070285	0.807272381870757	0.912974679363629	0.731565003327637	0.856043124595767	0.828678831030505	0.832315936099559	0.829151028717242	0.837347355315416	0.772495388901899	0.693537818823843	0.815807685652822	0.847458927257494	0.858997752091995	0.770220844036448	0.822171820859625	0.788589665366761	0.890876239191334	0.881506163337119	0.834077216284203	0.837976612277923	0.864038580022983	0.785322857335705	0.593991734141676	0.846001964547568	0.835109599759932	0.884784019462723	0.803020112972959	0.872339376714352	0.853489427018299	0.800293895726147
DCAF15	90379	0.912587868203465	0.939756381713897	0.929185312304468	0.948769105920565	0.959337508303242	0.885370268803408	0.951558986357355	0.958703813075782	0.947358014505706	0.943684303831451	0.937705153628405	0.946974483454261	0.927499498791275	0.916687407238541	0.946839625848498	0.958617164780474	0.927192597070943	0.95736198381673	0.921000712166597	0.931549517671571	0.949406436101962	0.937167849946965	0.943628223759754	0.955178679462546	0.950673826165764	0.949215022227423	0.950572799961866	0.946591911281897	0.951018548705154	0.812123316579577	0.937279076237007	0.925825904304157	0.957059546319769	0.954545587201066	0.948742103009637	0.939628852537426	0.955494229574489	0.94667799359249	0.931061176239126	0.955424045841423	0.934615328561714	0.954944242938221	0.937510667211282	0.94859331217708	0.94546261098136	0.94620676618871	0.945066187578115	0.717891298020007	0.893733624419405	0.934516092449098	0.933506435408677	0.948825101296671	0.933421732259081	0.91456069620571	0.901292900952465	0.940322234327431	0.951128536091946	0.962314386378129	0.94432002202324	0.902932021282301	0.941554914541302
